Love Happens Just Like That (LP Version),How Lucky I Am,Bryan White,1999,166.24280999999999,647,107.669
Losing True (Album Version),Keep On Doing,The Roches,1982,295.13098000000002,796,147.08699999999999
Run,The Very Best Of,Lighthouse Family,2001,241.24036000000001,927,153.47399999999999
the tales of King Solitude 1:3,Nostalgia,Clockwise,0,404.68853000000001,1006,88.132000000000005
Teenage Queen (Album Version),Conviction,Aiden,2007,206.83709999999999,655,163.60400000000001
The Same Old Innocence,Places Like This,Architecture In Helsinki,2007,210.49423999999999,569,126.294
S*B*Y,Goku Tama Rock Cafe,An Cafe,0,233.03791000000001,758,131.059
It Doesn't Matter Where_ Just Drive,Chasing Cars,Snow Patrol,2006,217.57342,574,186.44
The Golden Rocket,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,Johnny Horton,1996,123.402,692,226.14599999999999
La Sitiera,La Leyenda Viva!!! La Verdadera Historia,Barbarito Diez,0,170.23955000000001,586,119.693
Speak Low,Byrd & Brazil,Charlie Byrd,1997,348.21179000000001,1427,94.222999999999999
Scelxenak,2nd18/04,Orthrelm,2002,70.033829999999995,128,164.21600000000001
Gross Throw-up Burp (Sonnerie_ Ringtone),Rots à gogo : Burping Ringtones_ Sonneries rots,Blingtones,0,14.86322,48,73.531000000000006
You Don't See Into The Blues Like Me,Lonnie Johnson Vol. 1 (1925-1926),Lonnie Johnson,0,164.12689,531,96.858999999999995
When A Man's In Love,St. Patrick'S Day Celebration,The Chieftains,1980,217.25995,525,116.044
Dirty Old Man,Len Barry - The Hits,Len Barry,0,293.95546000000002,1287,112.28100000000001
Sanity Fades,Trial and Error,Steel Rain,0,235.20607999999999,709,138.31100000000001
Serenata,18 Exitos,Orquesta Romantica de La Habana,0,200.75057000000001,790,137.83500000000001
Master_ Faster_ Sweet Desaster,Diva Futura,Nightfall,1999,207.77751000000001,673,101.994
My Man's Gone Now,Debut,Rhian Lois,0,219.95057,738,88.040000000000006
Price I Pay,Strays,Jane's Addiction,2003,327.15710000000001,854,138.65700000000001
Silent Night (Featuring Geoffrey Jones_ Terrence T-Bone Frierson_ Billy Steele),The Night Before Christmas 2,Sounds Of Blackness,0,235.65016,758,152.017
Earth Child (World),Colors of My Heart,Sharon Burch,1999,225.72363000000001,670,128.578
Sweet Child O' Mine,Live Era '87-'93,Guns N' Roses,1987,445.17831999999999,886,134.18799999999999
Never Again (Album Version),Killswitch Engage [Special Edition],Killswitch Engage,0,189.20444000000001,643,149.99799999999999
Girls,Live At The Olympia,Ayo,0,463.59465,1644,208.83199999999999
Thanks God I'm A Country Boy,Free Born Man,Mr. Blue,0,132.70159000000001,460,133.898
Playboy Theme,For The Last Time,Bob Wills,0,90.696690000000004,351,130.75200000000001
Fritzy & Helen Hanft (Album),The Last Word,Mark Lowry,0,128.91382999999999,439,138.489
Around The World,Break Loose,Parallel Sound,0,556.69506000000001,2960,130.011
La Saint-Jean d'été,Les Fiances D'Auvergne,Jean Segurel,0,131.36933999999999,506,105.395
Java Sparrow,Timepeace,Terry Callier,1998,315.08852999999999,833,118.60599999999999
Love Oh Love (Live in Chicago),Curtis In Chicago - Recorded Live!,Leroy Huston,0,291.57832000000002,1183,113.837
Four Days Late (Studio Track w/o Background Vocals),Four Days Late (Studio Track),Karen Peck And New River,0,262.84363000000002,594,153.90899999999999
Pleasure Zone Mix,A Century Of Beatz,Joy Kitikonti,0,413.04771,2170,130.10300000000001
The World In My Hands (We Are One),Welcome To Tomorrow,SNAP!,1994,315.03627999999998,1358,118.175
MONDAY_ MONDAY,Stand,Bobby Broom,0,481.48853000000003,1555,137.50999999999999
I Just Love Old People (Rocky Mountain Homecoming Version),Rocky Mountain Homecoming,Jake Hess,0,154.61832000000001,484,138.25700000000001
We're Out Of Gas,Back To The Future III,Alan Silvestri,1990,77.609340000000003,156,82.555999999999997
Superstar,Example,For Squirrels,1995,200.07138,616,162.90899999999999
Blues As Blues Can Get,As Time Goes By [Original Recording Remastered],Chris Farlowe,0,395.93750999999997,1182,106.328
Gyere velem,The Party Album,Taboo,0,213.00200000000001,975,140.001
Be Stiff (Live),Q: Are We Not Men?  A: We Are Devo / Devo Live,Devo,1993,175.25505999999999,604,152.94200000000001
Komm Computer,Hohe Berge,Frl.Menke,1982,229.51138,884,156.41399999999999
Empty Bottles,Hollywood Brats,The Hollywood Brats,0,41.168529999999997,87,89.483000000000004
I Wonder Where You Are Tonight,In Memory of Carl Smith,Carl Smith,0,141.06076999999999,554,181.018
God Keeps A Candle,Following After,The Nelons,0,236.51220000000001,806,141.982
The Gold It's In The ... (1996 Digital Remaster),Obscured By Clouds,Pink Floyd,1972,188.10730000000001,607,117.634
Bootleg Rum Dum Blues,All the Published Sides,Blind Blake,0,220.26403999999999,659,88.873999999999995
Tu Ex Amor,Tesoros De Coleccion,El Tiempo,0,179.51302000000001,556,97.079999999999998
She Spoke 2 Me ( Extended Remix LP Version),The Vault - Old Friends 4 Sale,Prince,0,500.29669000000001,1929,120.28400000000001
Husbands And Wives,All Time Greatest Hits,Roger Miller,0,146.23302000000001,472,112.884
Splendido Sundance,Splendido Hotel,Al Di Meola,1980,291.02974999999998,1251,209.58099999999999
Too Tight Blues No. 2,All the Published Sides,Blind Blake,0,218.43546000000001,848,104.001
Madeleine,36 Grands Succès,Marcel Mouloudji,0,129.77587,407,108.333
You Saved My Life,You Saved My Life,Kieran,0,243.25179,820,155.75700000000001
Dekh Le,Shilpa Shetty's Sound Of Bollywood,Sunidhi Chauhan / Anu Malik / Jatin Sharma,0,319.32035999999999,1665,127.98
New Born Soul,Atom Bomb,The Blind Boys Of Alabama,2005,176.40443999999999,503,86.366
El Oro De La Gallina De Los Huevos,Camino Vertical,Seguridad Social,1999,254.53668999999999,950,169.66300000000001
Prends-Moi La Main,Tous Mes Rêves,Princess Lover,2007,262.45179000000002,1174,166.029
If You Leave Me Now,Plays Boleros,Brazilian Tropical Orchestra,0,174.70649,491,99.397000000000006
War?,System Of A Down,System of a Down,1996,160.49587,639,196.20099999999999
So Many Roads,Live From Nowhere In Particular,Joe Bonamassa,2006,372.76688999999999,1002,66.366
Oceans,Cloud Seed,Vex'd,2010,295.49669,982,117.00700000000001
Don't Look Back (Radio Edit),From The Ground Up,Antigone Rising,2005,213.55056999999999,680,123.944
Am I Losing You,Radioland,The Cate Brothers,0,330.63137999999998,1115,167.87100000000001
She's My Woman,Fat_ Drunk and Stupid,Crusaders,0,117.68118,376,98.293000000000006
Where Are You,Dance Nights 02 - Uplifting Trance,Abbott & Chambers,0,492.45994999999999,2645,135.99299999999999
Con el chacacha del tren (Cancíon por Rumba),Triana Viva,Triana Pura,0,202.94485,854,150.41800000000001
Maria Betania,25 Anos Não São 25 Dias,Quinteto Violado,0,391.00036,900,139.80600000000001
Inrtoduction Hing Hye Srder,Lisbon Five & Hayrigin Yerke,Karnig Sarkissian,0,476.47302000000002,1443,67.885999999999996
Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread Dubwise,Mikey Dread,0,261.79872999999998,1062,141.148
Old Woman From Wexford,Songs of Ireland And Beyond,Tommy Makem;The Clancy Brothers,0,117.02812,499,120.988
Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Serious Friction,Proficy,0,230.24280999999999,1000,111.116
Moonlight Serenade,Pirates Of The Caribbean Original Soundtrack,Klaus Badelt,2003,128.62648999999999,357,138.53999999999999
Chi Chi Man,Reggae Gold 2001,T.O.K.,2001,208.50892999999999,924,100.002
At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Sweet Smell of Success (Original Broadway Cast Recording),Marvin Hamlisch;John Lithgow;Jeffrey Huard,0,99.708929999999995,247,118.566
Kinky Woman,Out There,Jimmie Vaughan,0,207.09832,791,110.509
Passion_ Love & Pain (Feat. 25 Kids),Beauty Queen,Serpentine,0,244.92363,622,88.566000000000003
In My Arms (Live Auditorio Nacional 08),20 Años En Vivo,Aleks Syntek,0,223.97342,701,127.96899999999999
Say Something,Say Something,Tony Tuff,0,229.58975000000001,982,149.84399999999999
N.Y. Electric / Hunter Interlude,Bazooka Tooth,Aesop Rock,2003,310.80444,1428,87.617999999999995
Expolodera (som dynamit),Gott och blandat,Caramell,1999,218.40933999999999,965,137.95400000000001
Sweet To Mama,Creator Of The Memphis Blues,Frank Stokes,2005,176.32607999999999,653,149.05600000000001
Common sense,A drop,Winston McAnuff_ The Bazbaz Orchestra,2005,225.04444000000001,863,135.70599999999999
Perro Faldero,A Todo Terreno,Los Traileros Del Norte,0,163.23873,642,189.68199999999999
Throwdown At The Hoedown (LP Version),Left Of Cool,Bela Fleck And The Flecktones,0,309.94240000000002,1394,75.698999999999998
Wisdom,Cedric congo myton inna de yard,Cedric Myton,0,520.04525999999998,2066,132.084
I Can't Wait Until Tomorrow (Live),Rockin' Every Night (Gary Moore Live In Japan),Gary Moore,0,724.92363,1767,112.47
Raccolto,Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,0,343.50975,667,37.796999999999997
I Was a Human Bomb for the FBI,I Was a Human Bomb for the FBI,Zombina & The Skeletones,2006,210.93832,667,190.035
Im Club,MT3,Massive Töne,2002,220.78648999999999,960,97.054000000000002
Baiao Malandro,Antologia,Egberto Gismonti,0,236.7473,1355,154.084
Wild Ride (From the album Steel And Fire),West Coast Connection / Steel And Fire,Mick Clarke,0,165.72036,718,84.736000000000004
Les Fleurs,Les Fleurs & Other Favorites (Digitally Remastered),Minnie Riperton,1990,197.69424000000001,711,151.75200000000001
Sea_ Subsurface,Quiet Songs,Aisha Duo,2005,350.64118000000002,818,132.88800000000001
People = Sh*t (live) (Album Version),Vol. 3: The Subliminal Verses [Special Package],Slipknot,0,234.05669,614,100.482
Como Olvidar (Merengue Versión),100% Merengue,Olga Tañón,2006,279.53586999999999,1281,129.96199999999999
New Morning (Live),Live Seeds,Nick Cave & The Bad Seeds,1993,202.05669,397,70.759
It's Alright Bruv,Unforgiven,Cockney Rejects,2007,241.50158999999999,595,163.393
Svedomi,Rubikon,Krystof,2006,222.32771,825,88.024000000000001
De Lai Bu Yi,No Protection,Justin,0,219.97668999999999,618,99.914000000000001
Birak Yakami,Seni Anan Benim Için Dogurmus,Ebru Yasar,0,214.96118000000001,954,130.023
Hasta Los Huesos,Andy & Lucas,Andy & Lucas,2003,208.92688999999999,726,93.355000000000004
Cumberland Gap,Get Myself Together,Danny Barnes,2005,160.46975,699,189.78200000000001
Mood Indigo,The Strings Sing & The Strings Swing,The Knightsbridge Strings,0,185.93914000000001,405,74.153000000000006
Hesitation Blues,Platinum & Gold Collection,Hot Tuna,1970,304.45668999999998,1099,134.61600000000001
We Are The Reason - Medium key performance track w/o background vocals,Ultimate Tracks - We Are The Reason - as made popular by Avalon [Performance Track],Ultimate Tracks,0,279.40526,592,129.99000000000001
Monday Morning Blues,The Immortal,Mississippi John Hurt,1967,238.94158999999999,1000,174.22999999999999
Class Act,The Hard Way,James Hunter,2008,180.89751000000001,649,101.664
Side By Side,Discografía Completa 1994-2000,Xmilk,0,141.16525999999999,377,197.471
Meteorito,Meteorito EP,Chacho,0,460.69506000000001,2499,102.572
The Ballad Of St. Anne's Reel,The Best Of,Ronnie Drew,0,194.97751,839,117.93899999999999
Somebody Stop Me,It's On The House,Emilio,0,191.55546000000001,612,94.894999999999996
Mother's Luv,Back To The Beginning - Usher,Usher Featuring The Nu Beginning,0,313.7824,1072,152.87899999999999
John the Revelator,The Soul of a Man,Blind Willie Johnson,1991,198.00771,664,125.69199999999999
I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),I'll Never Be Able To Tell It All (Studio Track),Karen Peck And New River,0,177.76281,569,148.03
The Kangaroo Theory,Wonderful World Of Edelweiss,Edelweiss,0,201.42975000000001,961,173.90299999999999
Mélodie d'Amour,The World Of Edmundo Ros,Edmundo Ros & His Orchestra,0,183.14403999999999,766,161.99600000000001
More,Keep Hope Alive EP,The Crystal Method,1997,357.642,1987,114.313
Venite Pa' Maracaibo,Las Mejores Gaitas Vol.1,Guaco,2000,265.29914000000002,1285,169.131
Bath Of Least Resistance,Punk-O-Rama 6,NOFX,2001,108.12036000000001,438,198.20099999999999
Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pièces brèves_ Op. 84/8),Faure: Complete Nocturnes - David Jalbert,David Jalbert,0,153.33832000000001,320,44.406999999999996
Reunited,Breakout,Louisa Mark feat. Kevin Henry,0,267.10158999999999,983,151.72800000000001
I Swear the Visine is for my Allergies,Carnal Repercussions,Salt The Wound,2008,218.80117999999999,769,179.62899999999999
Shifter,Loud,Timo Maas featuring MC Chikaboo,2002,333.87056999999999,1906,130.02600000000001
Monologue With the Sky,Being And Nothingness,Havok,0,238.07955000000001,524,98.900000000000006
Corre_ Corre (Keep On Running),60x60 Leyendas Del Pop-Rock,Los Salvajes,0,229.14567,756,137.04900000000001
After I Made Love To You,Bee Stings,BMX Bandits,2007,208.40443999999999,618,127.434
It's The Three Of Us Left,Start From The Past,Rustless,0,119.53587,235,122.089
Freed From Desire (Alternate Mix),Dance X Trance,Flame,0,259.18648999999999,1064,127.974
1900's Madness #1,The Legend of 1900 - Original Motion Picture Soundtrack,Ennio Morricone,0,134.37342000000001,550,140.148
Intro. (The Plan Album Version),The Plan,Raze,0,25.886890000000001,82,92.403000000000006
Love Like This,Love Like This,Natasha Bedingfield,2008,341.41994999999997,2082,162.32900000000001
Lion Paw,Truths and Rights,Fyah Blaze,2005,217.25995,987,208.29900000000001
Erick Sermon,No Pressure,Erick Sermon,1993,198.63464999999999,819,97.811999999999998
Canta Una Canción De Amor,Lernertres,Alejandro Lerner,1984,232.48934,647,129.233
Half Way Out The Door (Live),Booty Bumpin',Elvin Bishop,0,316.3424,1046,105.486
Soundtracks and Come Backs (radio mix),Soundtracks & Comebacks,Goldfish,0,208.79628,769,125.04000000000001
Tell Me,More Than A Woman,Toni Braxton,2002,249.18159,950,84.796999999999997
Den S'Adiko,The Digital Collection,Natassa Theodoridou,0,212.06159,806,116.22799999999999
Where You From,Da Bomb Vol 5,DJ Godfather,0,33.14893,171,174.21100000000001
Honey Fingers,Spleen,Richard Galliano,1992,196.25751,686,106.15300000000001
Gloria,Adorándote: Un Tiempo A Solas Con El,Julissa,0,262.73914000000002,1014,100.005
Love You Again,Crave,Marc Dorsey,1999,301.50484999999998,1058,137.953
Die Zeit,Frech - Frisch - Jodlerisch,Oesch's die Dritten,0,168.28036,497,96.447000000000003
Point And Shoot (Demo),To Da Max,Pepper,2007,264.59383000000003,906,165.17099999999999
The Michael Vick Song,The Real Twang Thang,Tim Wilson,2005,166.84362999999999,557,122.06100000000001
Believe (Album Version),The Polar Express - Original Motion Picture Soundtrack,Josh Groban,0,258.40280999999999,714,83.194999999999993
Subida y entrada al cante,El Baile Flamenco Vol. 7      Soleá por Bulerías - Martinete,Varios,0,321.67138,1174,129.756
Goor,Jet Set Montecarlo - Electronic Relaxing Moods,Plaza,0,188.39465000000001,984,125.181
Angel [2004],The Collective_ Vol. 1,Neema,0,209.44934000000001,878,162.57499999999999
O Come_ O Come Emmanuel,Christmas Music For The Heart,Margaret Becker,0,292.10077000000001,747,148.80000000000001
Burn 'Em Down (LP Version),Built To Last,Sick Of It All,1997,175.41179,713,96.703000000000003
Cuatro Veinte,Mi Gran Pasion,Gonzalo Rubalcaba,0,586.29178999999999,1172,62.008000000000003
Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Renaissance,Leila Chicot,0,236.19873000000001,1006,90.0
Funny How Time Slips Away,You Win  Again,Roy Drusky,0,192.10404,595,104.416
Music By Numbers (2001 Digital Remaster),A History,Penguin Café Orchestra,0,281.28608000000003,1140,116.93300000000001
Dont Push Me Away,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),Jim Jones / Chink Santana,0,289.74975000000001,1216,122.038
Run And Tell,Come To The Fountain,The Perrys,0,213.60281000000001,881,96.024000000000001
Cuttin' the Tree,Under the Red and White Sky,John Wesley,1999,246.69995,905,169.19300000000001
Klaio Gia Sena (Niagaras),Giorgos Marinis,Giorgos Marinis,0,286.37995000000001,1093,100.07899999999999
Sauer,Improvisation with myself_ volume1,Klimperei,0,99.290980000000005,244,88.138000000000005
L.S.M.,Your Blood_ My Vendetta,Year of Desolation,2005,259.02974999999998,635,98.638000000000005
Cycle Time,Liars,Liars,2007,136.17587,148,130.47999999999999
Llorando Por Amor,15 Grandes Exitos-Flor Silvestre,Flor Silvestre,0,161.93261000000001,565,98.712999999999994
Heart's Grown Cold (LP Version),Siogo,Blackfoot,0,204.09424000000001,595,146.18600000000001
To Sir With Love,Lover Girl,Lady Saw,1994,180.81914,763,164.06899999999999
New Milk Cow Blues,Broken Dreams,Moon Mullican,0,175.07220000000001,542,80.582999999999998
Deep Blue,Left Of Blue,Dave Eggar,2005,225.25342000000001,372,149.89500000000001
Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),Built From Scratch,X-ecutioners featuring Tom Tom Club & Biz Markie,2001,236.43383,1141,102.643
High On the Mountain,By Request,The Del McCoury Band,0,183.17016000000001,794,180.52099999999999
Is It Love,3 Of Hearts,3 of Hearts,2001,224.07791,632,101.684
Falling Apart,The Soloist,Dario Marianelli,2009,70.059950000000001,85,60.404000000000003
Signs Can Hear All,Galtrim,Ciaran Byrne,2006,150.28200000000001,619,73.313999999999993
I Will Turn Your Money Green (Take 1),Masters Of Memphis Blues_ CD A,Furry Lewis,0,193.20117999999999,733,102.248
Beauty Supply And Demand,Well Deep: Ten Years Of Big Dada,Busdriver,2004,125.77914,662,242.69999999999999
Transmission (Album Version),Shadow Zone,Static-X,2003,98.899140000000003,257,85.465999999999994
Superstar (feat. J-Noxx),Flawless 2,Hollowtip,0,265.82159000000001,1213,174.98400000000001
